rating,rorb_id,rby,ron
3,44535,316,1360
4,44536,316,1398
7,44537,316,1736
9,44538,316,1786
6,44539,316,1787
7,44540,316,1837
6,44541,316,1854
3,44542,316,1865
6,44543,316,1881
8,44544,316,1970
6,44545,316,1988
6,44546,316,2073
7,44547,316,2205
7,44548,316,2243
6,44549,316,2338
7,44550,316,2423
3,44551,316,2481
5,44552,316,2569
6,44553,316,2601
5,44554,316,2641
5,44555,316,2651
5,44556,316,2711
6,44557,316,2753
6,44558,316,2754
6,44559,316,3115
5,44560,316,3159
6,44561,316,3214
7,44562,316,3523
8,44563,316,3652
6,44564,316,3759
8,44565,316,4186
8,44566,316,4450
7,44567,316,4473
6,44568,316,4763
10,44569,317,6
10,44570,317,16
8,44571,317,30
10,44572,317,42
10,44573,317,45
6,44574,317,81
10,44575,317,92
10,44576,317,93
6,44577,317,116
8,44578,317,180
8,44579,317,212
4,44580,317,234
8,44581,317,238
10,44582,317,240
8,44583,317,260
10,44584,317,292
6,44585,317,369
8,44586,317,473
10,44587,317,476
10,44588,317,486
10,44589,317,571
10,44590,317,611
8,44591,317,632
10,44592,317,770
8,44593,317,834
6,44594,317,839
10,44595,317,840
8,44596,317,844
10,44597,317,850
6,44598,317,853
6,44599,317,859
10,44600,317,875
10,44601,317,886
6,44602,317,890
6,44603,317,984
10,44604,317,1034
4,44605,317,1044
8,44606,317,1119
6,44607,317,1131
10,44608,317,1182
6,44609,317,1196
8,44610,317,1219
10,44611,317,1269
4,44612,317,1326
10,44613,317,1381
6,44614,317,1507
10,44615,317,1593
10,44616,317,1597
8,44617,317,1736
10,44618,317,1767
8,44619,317,1786
6,44620,317,1858
4,44621,317,1914
10,44622,317,1970
10,44623,317,2042
4,44624,317,2075
8,44625,317,2178
8,44626,317,2187
6,44627,317,2239
6,44628,317,2398
6,44629,317,2456
6,44630,317,2554
6,44631,317,2659
8,44632,317,2696
8,44633,317,2742
8,44634,317,2750
10,44635,317,2760
6,44636,317,2827
8,44637,317,2876
10,44638,317,2890
8,44639,317,2915
8,44640,317,3190
6,44641,317,3229
6,44642,317,3260
10,44643,317,3318
6,44644,317,3345
6,44645,317,3447
6,44646,317,3493
6,44647,317,3507
10,44648,317,3627
6,44649,317,3763
10,44650,317,3779
4,44651,317,3785
6,44652,317,3796
8,44653,317,3906
6,44654,317,4107
8,44655,317,4183
10,44656,317,4186
8,44657,317,4347
8,44658,317,4450
6,44659,317,4473
10,44660,317,4478
8,44661,317,4773
10,44662,317,4801
4,44663,317,4862
10,44664,317,5133
10,44665,317,5165
8,44666,317,5171
6,44667,317,5271
6,44668,317,5298
8,44669,317,5454
4,44670,317,5474
6,44671,317,5533
4,44672,317,5547
10,44673,317,5676
4,44674,317,5690
8,44675,317,5778
8,44676,317,5925
8,44677,317,5929
10,44678,317,5946
4,44679,317,5975
8,44680,317,5998
8,44681,317,6031
8,44682,317,6044
6,44683,317,6062
8,44684,317,6188
6,44685,317,6222
10,44686,317,6226
10,44687,317,6299
8,44688,317,6303
6,44689,317,6307
4,44690,317,6326
6,44691,317,6342
6,44692,317,6356
4,44693,317,6369
10,44694,317,6438
10,44695,317,6478
4,44696,317,6485
8,44697,317,6513
8,44698,317,6516
4,44699,317,6530
4,44700,317,6550
6,44701,317,6556
6,44702,317,6571
8,44703,317,6613
6,44704,317,6621
4,44705,317,6643
8,44706,317,6647
8,44707,317,6649
10,44708,317,6667
6,44709,317,6673
8,44710,317,6684
6,44711,317,6689
4,44712,317,6694
8,44713,317,6706
8,44714,317,6711
6,44715,317,6741
8,44716,317,6817
8,44717,317,6855
6,44718,317,6857
6,44719,317,6892
6,44720,317,6905
8,44721,317,6925
8,44722,317,6932
10,44723,317,6947
8,44724,317,6967
6,44725,317,6968
8,44726,317,6972
10,44727,317,6974
6,44728,317,7051
8,44729,317,7078
6,44730,317,7084
6,44731,317,7153
8,44732,317,7156
4,44733,317,7168
8,44734,317,7213
4,44735,317,7383
10,44736,317,7392
10,44737,317,7395
8,44738,317,7412
6,44739,317,7503
8,44740,317,7529
4,44741,317,7572
6,44742,317,7587
4,44743,317,7638
8,44744,317,7652
6,44745,317,7660
4,44746,317,7683
6,44747,317,7770
8,44748,317,7943
7,44749,318,2
8,44750,318,6
6,44751,318,18
7,44752,318,19
9,44753,318,30
8,44754,318,42
7,44755,318,43
9,44756,318,61
9,44757,318,81
9,44758,318,101
7,44759,318,111
6,44760,318,119
6,44761,318,120
8,44762,318,125
7,44763,318,128
7,44764,318,131
7,44765,318,141
7,44766,318,163
7,44767,318,167
9,44768,318,180
7,44769,318,191
6,44770,318,212
10,44771,318,234
9,44772,318,240
9,44773,318,243
8,44774,318,260
7,44775,318,281
9,44776,318,292
8,44777,318,293
8,44778,318,298
9,44779,318,299
7,44780,318,310
9,44781,318,356
8,44782,318,357
8,44783,318,386
7,44784,318,404
8,44785,318,435
7,44786,318,441
7,44787,318,474
8,44788,318,476
7,44789,318,477
7,44790,318,478
7,44791,318,479
8,44792,318,486
7,44793,318,493
6,44794,318,511
9,44795,318,522
7,44796,318,523
8,44797,318,524
9,44798,318,543
7,44799,318,555
7,44800,318,569
8,44801,318,571
8,44802,318,572
7,44803,318,575
7,44804,318,594
8,44805,318,632
7,44806,318,638
7,44807,318,641
8,44808,318,650
7,44809,318,652
6,44810,318,723
5,44811,318,725
8,44812,318,727
8,44813,318,733
5,44814,318,736
8,44815,318,737
9,44816,318,753
7,44817,318,762
8,44818,318,770
8,44819,318,771
7,44820,318,776
7,44821,318,789
7,44822,318,802
8,44823,318,806
7,44824,318,816
7,44825,318,817
7,44826,318,828
7,44827,318,833
7,44828,318,835
8,44829,318,836
7,44830,318,838
8,44831,318,840
8,44832,318,841
7,44833,318,843
7,44834,318,851
8,44835,318,853
8,44836,318,860
7,44837,318,874
6,44838,318,875
5,44839,318,881
8,44840,318,888
8,44841,318,893
5,44842,318,898
8,44843,318,901
10,44844,318,902
9,44845,318,907
9,44846,318,908
8,44847,318,909
6,44848,318,969
7,44849,318,970
7,44850,318,977
7,44851,318,980
8,44852,318,983
7,44853,318,991
9,44854,318,1008
8,44855,318,1034
8,44856,318,1042
8,44857,318,1063
7,44858,318,1069
8,44859,318,1076
8,44860,318,1085
9,44861,318,1089
5,44862,318,1112
7,44863,318,1125
8,44864,318,1131
8,44865,318,1142
8,44866,318,1156
9,44867,318,1165
8,44868,318,1196
8,44869,318,1203
7,44870,318,1227
9,44871,318,1252
10,44872,318,1269
7,44873,318,1283
7,44874,318,1290
7,44875,318,1326
7,44876,318,1333
7,44877,318,1354
5,44878,318,1363
8,44879,318,1372
7,44880,318,1381
8,44881,318,1416
6,44882,318,1420
7,44883,318,1424
8,44884,318,1441
8,44885,318,1485
7,44886,318,1491
8,44887,318,1568
6,44888,318,1570
7,44889,318,1590
8,44890,318,1593
7,44891,318,1617
9,44892,318,1623
7,44893,318,1639
7,44894,318,1655
6,44895,318,1656
8,44896,318,1683
7,44897,318,1711
9,44898,318,1730
8,44899,318,1736
8,44900,318,1755
8,44901,318,1767
7,44902,318,1786
7,44903,318,1791
8,44904,318,1792
6,44905,318,1816
6,44906,318,1821
8,44907,318,1847
6,44908,318,1849
7,44909,318,1858
5,44910,318,1865
8,44911,318,1866
7,44912,318,1902
7,44913,318,1913
7,44914,318,1934
7,44915,318,1970
7,44916,318,2019
6,44917,318,2039
6,44918,318,2064
8,44919,318,2075
8,44920,318,2076
8,44921,318,2081
8,44922,318,2082
8,44923,318,2105
8,44924,318,2114
7,44925,318,2116
7,44926,318,2134
6,44927,318,2161
8,44928,318,2178
8,44929,318,2186
8,44930,318,2193
9,44931,318,2197
8,44932,318,2224
10,44933,318,2233
6,44934,318,2247
9,44935,318,2262
7,44936,318,2273
7,44937,318,2276
6,44938,318,2277
5,44939,318,2337
7,44940,318,2347
7,44941,318,2358
7,44942,318,2401
9,44943,318,2402
9,44944,318,2414
9,44945,318,2449
6,44946,318,2475
9,44947,318,2497
9,44948,318,2518
7,44949,318,2531
7,44950,318,2532
6,44951,318,2545
8,44952,318,2552
6,44953,318,2558
7,44954,318,2569
10,44955,318,2613
7,44956,318,2618
8,44957,318,2659
7,44958,318,2668
8,44959,318,2691
5,44960,318,2695
8,44961,318,2697
8,44962,318,2710
8,44963,318,2729
8,44964,318,2731
7,44965,318,2739
8,44966,318,2742
8,44967,318,2744
7,44968,318,2749
9,44969,318,2754
7,44970,318,2760
8,44971,318,2869
8,44972,318,2876
6,44973,318,2878
10,44974,318,2887
8,44975,318,2912
7,44976,318,2915
7,44977,318,2917
6,44978,318,2918
8,44979,318,2938
5,44980,318,2951
6,44981,318,2995
8,44982,318,3043
9,44983,318,3094
6,44984,318,3113
8,44985,318,3115
7,44986,318,3117
10,44987,318,3149
5,44988,318,3153
7,44989,318,3179
8,44990,318,3190
6,44991,318,3218
8,44992,318,3229
7,44993,318,3233
8,44994,318,3243
6,44995,318,3247
7,44996,318,3251
7,44997,318,3288
7,44998,318,3312
8,44999,318,3370
8,45000,318,3376
7,45001,318,3383
7,45002,318,3406
6,45003,318,3407
7,45004,318,3415
8,45005,318,3487
8,45006,318,3542
7,45007,318,3559
8,45008,318,3564
9,45009,318,3620
7,45010,318,3647
8,45011,318,3649
8,45012,318,3694
6,45013,318,3705
8,45014,318,3713
5,45015,318,3727
8,45016,318,3739
8,45017,318,3740
7,45018,318,3759
8,45019,318,3763
9,45020,318,3772
8,45021,318,3779
8,45022,318,3796
8,45023,318,3800
6,45024,318,3861
5,45025,318,3873
8,45026,318,3886
6,45027,318,3936
7,45028,318,3953
8,45029,318,3955
6,45030,318,3957
7,45031,318,3962
7,45032,318,3984
7,45033,318,4003
6,45034,318,4022
8,45035,318,4110
7,45036,318,4137
8,45037,318,4180
8,45038,318,4183
6,45039,318,4186
7,45040,318,4209
8,45041,318,4221
7,45042,318,4275
7,45043,318,4298
10,45044,318,4302
5,45045,318,4336
7,45046,318,4337
7,45047,318,4346
9,45048,318,4347
7,45049,318,4349
6,45050,318,4353
8,45051,318,4376
6,45052,318,4388
8,45053,318,4392
6,45054,318,4407
7,45055,318,4430
9,45056,318,4450
7,45057,318,4454
6,45058,318,4459
6,45059,318,4478
6,45060,318,4483
7,45061,318,4485
9,45062,318,4486
7,45063,318,4487
7,45064,318,4576
8,45065,318,4586
7,45066,318,4597
9,45067,318,4599
7,45068,318,4640
8,45069,318,4647
6,45070,318,4677
7,45071,318,4678
6,45072,318,4682
7,45073,318,4715
9,45074,318,4720
7,45075,318,4736
7,45076,318,4763
6,45077,318,4772
9,45078,318,4785
7,45079,318,4805
7,45080,318,4837
7,45081,318,4860
8,45082,318,4865
9,45083,318,4877
9,45084,318,4922
7,45085,318,4957
9,45086,318,5018
6,45087,318,5062
9,45088,318,5075
7,45089,318,5080
9,45090,318,5085
7,45091,318,5115
7,45092,318,5133
7,45093,318,5144
9,45094,318,5163
8,45095,318,5168
9,45096,318,5170
7,45097,318,5171
9,45098,318,5206
8,45099,318,5215
6,45100,318,5225
7,45101,318,5238
9,45102,318,5266
8,45103,318,5268
5,45104,318,5271
7,45105,318,5286
8,45106,318,5298
6,45107,318,5311
6,45108,318,5321
8,45109,318,5324
7,45110,318,5335
7,45111,318,5340
7,45112,318,5345
7,45113,318,5373
7,45114,318,5396
9,45115,318,5409
7,45116,318,5414
8,45117,318,5427
8,45118,318,5439
8,45119,318,5440
7,45120,318,5446
6,45121,318,5453
7,45122,318,5454
8,45123,318,5459
7,45124,318,5465
8,45125,318,5473
8,45126,318,5474
8,45127,318,5483
6,45128,318,5484
8,45129,318,5513
7,45130,318,5530
9,45131,318,5531
8,45132,318,5533
8,45133,318,5547
7,45134,318,5553
6,45135,318,5556
9,45136,318,5564
7,45137,318,5583
7,45138,318,5584
7,45139,318,5592
8,45140,318,5597
7,45141,318,5602
9,45142,318,5613
9,45143,318,5625
6,45144,318,5630
7,45145,318,5638
6,45146,318,5641
7,45147,318,5662
8,45148,318,5663
8,45149,318,5690
7,45150,318,5698
7,45151,318,5708
10,45152,318,5713
7,45153,318,5715
7,45154,318,5717
7,45155,318,5771
8,45156,318,5772
7,45157,318,5775
8,45158,318,5778
7,45159,318,5782
6,45160,318,5795
6,45161,318,5822
7,45162,318,5826
8,45163,318,5849
8,45164,318,5852
7,45165,318,5856
6,45166,318,5858
7,45167,318,5859
6,45168,318,5860
8,45169,318,5864
8,45170,318,5866
8,45171,318,5868
8,45172,318,5872
8,45173,318,5873
7,45174,318,5875
8,45175,318,5889
9,45176,318,5916
8,45177,318,5922
7,45178,318,5925
8,45179,318,5933
8,45180,318,5942
8,45181,318,5944
8,45182,318,5946
6,45183,318,5956
7,45184,318,5958
8,45185,318,5961
8,45186,318,5967
7,45187,318,5970
8,45188,318,5971
6,45189,318,5974
8,45190,318,5987
7,45191,318,5998
7,45192,318,5999
7,45193,318,6010
6,45194,318,6014
6,45195,318,6015
9,45196,318,6026
8,45197,318,6028
8,45198,318,6031
6,45199,318,6044
7,45200,318,6062
8,45201,318,6066
7,45202,318,6076
6,45203,318,6085
9,45204,318,6087
6,45205,318,6089
10,45206,318,6108
8,45207,318,6112
7,45208,318,6114
7,45209,318,6118
8,45210,318,6127
8,45211,318,6132
5,45212,318,6136
7,45213,318,6138
10,45214,318,6145
8,45215,318,6149
7,45216,318,6162
7,45217,318,6172
8,45218,318,6182
8,45219,318,6187
7,45220,318,6188
6,45221,318,6189
8,45222,318,6207
7,45223,318,6210
7,45224,318,6214
6,45225,318,6218
8,45226,318,6222
7,45227,318,6225
7,45228,318,6226
7,45229,318,6227
7,45230,318,6228
7,45231,318,6231
8,45232,318,6233
9,45233,318,6238
8,45234,318,6248
7,45235,318,6249
7,45236,318,6270
8,45237,318,6273
6,45238,318,6282
8,45239,318,6287
8,45240,318,6292
9,45241,318,6296
8,45242,318,6297
8,45243,318,6299
8,45244,318,6300
9,45245,318,6303
7,45246,318,6307
7,45247,318,6308
6,45248,318,6312
8,45249,318,6323
7,45250,318,6326
7,45251,318,6335
7,45252,318,6340
7,45253,318,6342
8,45254,318,6347
7,45255,318,6350
8,45256,318,6351
7,45257,318,6355
8,45258,318,6356
8,45259,318,6357
7,45260,318,6358
7,45261,318,6362
6,45262,318,6369
7,45263,318,6391
8,45264,318,6394
8,45265,318,6397
6,45266,318,6399
9,45267,318,6400
9,45268,318,6402
8,45269,318,6406
8,45270,318,6413
8,45271,318,6415
7,45272,318,6417
7,45273,318,6419
8,45274,318,6423
9,45275,318,6429
8,45276,318,6432
8,45277,318,6433
8,45278,318,6438
10,45279,318,6443
9,45280,318,6446
9,45281,318,6450
7,45282,318,6451
8,45283,318,6467
8,45284,318,6468
7,45285,318,6474
7,45286,318,6476
7,45287,318,6477
9,45288,318,6482
7,45289,318,6485
7,45290,318,6504
9,45291,318,6513
8,45292,318,6516
6,45293,318,6530
8,45294,318,6531
8,45295,318,6532
8,45296,318,6549
7,45297,318,6550
8,45298,318,6552
6,45299,318,6554
5,45300,318,6555
8,45301,318,6556
7,45302,318,6558
8,45303,318,6562
9,45304,318,6570
6,45305,318,6571
8,45306,318,6576
6,45307,318,6578
5,45308,318,6587
7,45309,318,6592
10,45310,318,6607
5,45311,318,6611
7,45312,318,6612
8,45313,318,6613
8,45314,318,6614
8,45315,318,6622
10,45316,318,6623
6,45317,318,6631
8,45318,318,6632
8,45319,318,6648
7,45320,318,6652
8,45321,318,6667
6,45322,318,6673
9,45323,318,6674
7,45324,318,6681
8,45325,318,6683
8,45326,318,6693
10,45327,318,6706
7,45328,318,6707
9,45329,318,6729
7,45330,318,6730
8,45331,318,6733
7,45332,318,6734
10,45333,318,6739
8,45334,318,6750
7,45335,318,6751
9,45336,318,6756
9,45337,318,6759
8,45338,318,6766
9,45339,318,6778
8,45340,318,6780
8,45341,318,6782
10,45342,318,6794
7,45343,318,6795
8,45344,318,6796
7,45345,318,6797
8,45346,318,6805
7,45347,318,6808
7,45348,318,6820
8,45349,318,6825
8,45350,318,6831
6,45351,318,6832
7,45352,318,6836
7,45353,318,6840
9,45354,318,6845
7,45355,318,6855
7,45356,318,6856
8,45357,318,6872
6,45358,318,6876
8,45359,318,6891
7,45360,318,6892
7,45361,318,6896
8,45362,318,6897
6,45363,318,6909
8,45364,318,6912
7,45365,318,6917
7,45366,318,6930
6,45367,318,6932
7,45368,318,6934
8,45369,318,6935
8,45370,318,6939
8,45371,318,6940
8,45372,318,6942
9,45373,318,6952
7,45374,318,6966
6,45375,318,6967
6,45376,318,6968
7,45377,318,6969
7,45378,318,6974
9,45379,318,6980
8,45380,318,6982
8,45381,318,6988
8,45382,318,7005
7,45383,318,7012
8,45384,318,7037
7,45385,318,7042
8,45386,318,7061
8,45387,318,7071
8,45388,318,7072
7,45389,318,7073
8,45390,318,7078
8,45391,318,7083
7,45392,318,7084
6,45393,318,7104
6,45394,318,7106
6,45395,318,7112
8,45396,318,7119
8,45397,318,7122
9,45398,318,7124
7,45399,318,7147
6,45400,318,7151
9,45401,318,7162
7,45402,318,7166
8,45403,318,7168
9,45404,318,7169
8,45405,318,7175
9,45406,318,7179
8,45407,318,7182
8,45408,318,7187
7,45409,318,7206
8,45410,318,7210
10,45411,318,7220
8,45412,318,7241
8,45413,318,7248
9,45414,318,7260
5,45415,318,7278
8,45416,318,7287
6,45417,318,7302
6,45418,318,7303
6,45419,318,7310
7,45420,318,7311
8,45421,318,7319
7,45422,318,7344
7,45423,318,7350
7,45424,318,7366
6,45425,318,7381
7,45426,318,7404
7,45427,318,7406
8,45428,318,7407
8,45429,318,7408
8,45430,318,7432
7,45431,318,7433
6,45432,318,7439
6,45433,318,7445
8,45434,318,7448
6,45435,318,7449
7,45436,318,7453
8,45437,318,7484
6,45438,318,7486
7,45439,318,7494
8,45440,318,7499
7,45441,318,7500
10,45442,318,7503
7,45443,318,7521
5,45444,318,7538
6,45445,318,7547
6,45446,318,7549
7,45447,318,7565
7,45448,318,7610
8,45449,318,7640
6,45450,318,7646
8,45451,318,7660
6,45452,318,7677
7,45453,318,7683
8,45454,318,7684
5,45455,318,7686
9,45456,318,7689
8,45457,318,7699
10,45458,318,7704
9,45459,318,7705
9,45460,318,7710
6,45461,318,7727
7,45462,318,7731
8,45463,318,7734
9,45464,318,7753
7,45465,318,7757
7,45466,318,7767
6,45467,318,7783
6,45468,318,7785
8,45469,318,7793
8,45470,318,7811
8,45471,318,7830
7,45472,318,7838
8,45473,318,7839
9,45474,318,7844
6,45475,318,7853
9,45476,318,7865
8,45477,318,7866
9,45478,318,7872
7,45479,318,7954
9,45480,318,7958
7,45481,318,7962
6,45482,318,7969
8,45483,318,7971
10,45484,318,7983
9,45485,318,7987
8,45486,318,7990
9,45487,318,7993
6,45488,318,8015
8,45489,318,8052
6,45490,318,8058
10,45491,318,8070
9,45492,318,8091
7,45493,318,8106
9,45494,318,8107
7,45495,318,8148
7,45496,318,8165
8,45497,318,8174
9,45498,318,8175
9,45499,318,8181
5,45500,318,8189
8,45501,318,8210
9,45502,318,8226
9,45503,318,8229
9,45504,318,8261
7,45505,318,8282
7,45506,318,8309
9,45507,318,8342
7,45508,318,8352
8,45509,318,8358
9,45510,318,8375
7,45511,318,8384
7,45512,318,8391
8,45513,318,8420
9,45514,318,8469
8,45515,318,8478
8,45516,318,8515
7,45517,318,8517
6,45518,318,8531
9,45519,318,8552
10,45520,318,8554
8,45521,318,8588
4,45522,318,8593
9,45523,318,8595
9,45524,318,8635
9,45525,318,8648
10,45526,318,8662
7,45527,318,8691
10,45528,318,8711
7,45529,318,8736
9,45530,318,8739
5,45531,318,8743
9,45532,319,92
9,45533,319,260
8,45534,319,292
10,45535,319,299
10,45536,319,472
8,45537,319,478
10,45538,319,611
9,45539,319,640
10,45540,319,852
8,45541,319,1283
10,45542,319,1786
10,45543,319,1856
8,45544,319,2042
7,45545,319,3961
8,45546,319,4213
8,45547,319,4412
10,45548,319,6031
10,45549,319,6087
9,45550,319,6358
10,45551,319,6613
9,45552,319,7440
8,45553,319,7449
10,45554,319,7503
7,45555,319,7560
10,45556,319,7586
9,45557,319,7661
7,45558,319,7785
7,45559,319,7792
9,45560,319,8048
7,45561,319,8056
9,45562,319,8074
9,45563,319,8286
7,45564,320,716
8,45565,320,1402
1,45566,320,2334
8,45567,320,2422
7,45568,320,2456
6,45569,320,2532
7,45570,320,2567
8,45571,320,2961
8,45572,320,3690
7,45573,320,4175
7,45574,320,4990
8,45575,320,5197
7,45576,320,5492
8,45577,320,6062
7,45578,320,6184
8,45579,320,6307
8,45580,320,6423
8,45581,320,6476
10,45582,321,2
6,45583,321,3
6,45584,321,5
6,45585,321,19
6,45586,321,21
8,45587,321,24
8,45588,321,109
8,45589,321,116
10,45590,321,119
6,45591,321,124
8,45592,321,126
6,45593,321,127
6,45594,321,131
8,45595,321,150
6,45596,321,167
8,45597,321,182
6,45598,321,187
6,45599,321,193
8,45600,321,206
8,45601,321,209
6,45602,321,224
6,45603,321,234
8,45604,321,238
8,45605,321,258
10,45606,321,259
6,45607,321,277
6,45608,321,281
6,45609,321,285
8,45610,321,286
6,45611,321,291
10,45612,321,292
8,45613,321,299
8,45614,321,301
6,45615,321,305
6,45616,321,310
10,45617,321,313
6,45618,321,329
6,45619,321,355
8,45620,321,366
6,45621,321,369
8,45622,321,386
8,45623,321,404
6,45624,321,439
6,45625,321,470
6,45626,321,471
6,45627,321,472
6,45628,321,473
8,45629,321,475
8,45630,321,476
6,45631,321,478
6,45632,321,480
6,45633,321,511
8,45634,321,553
8,45635,321,572
10,45636,321,585
7,45637,322,1
6,45638,322,2
8,45639,322,10
8,45640,322,11
8,45641,322,42
8,45642,322,45
7,45643,322,92
8,45644,322,116
7,45645,322,221
10,45646,322,240
8,45647,322,260
7,45648,322,286
7,45649,322,292
7,45650,322,386
6,45651,322,404
7,45652,322,470
6,45653,322,480
9,45654,322,486
7,45655,322,571
6,45656,322,572
7,45657,322,587
3,45658,322,611
10,45659,322,640
7,45660,322,641
6,45661,322,733
5,45662,322,736
5,45663,322,751
10,45664,322,802
7,45665,322,833
8,45666,322,836
6,45667,322,838
2,45668,322,852
6,45669,322,860
6,45670,322,867
6,45671,322,875
5,45672,322,886
8,45673,322,893
5,45674,322,915
8,45675,322,1060
7,45676,322,1085
7,45677,322,1110
6,45678,322,1112
7,45679,322,1119
10,45680,322,1125
7,45681,322,1165
2,45682,322,1189
6,45683,322,1219
6,45684,322,1333
4,45685,322,1396
7,45686,322,1528
10,45687,322,1551
7,45688,322,1577
8,45689,322,1593
8,45690,322,1617
7,45691,322,1736
8,45692,322,1767
8,45693,322,1786
7,45694,322,1804
7,45695,322,1816
8,45696,322,1858
7,45697,322,1869
8,45698,322,1914
9,45699,322,1970
5,45700,322,1989
8,45701,322,2042
1,45702,322,2075
4,45703,322,2114
7,45704,322,2337
1,45705,322,2389
8,45706,322,2456
2,45707,322,2742
7,45708,322,2750
7,45709,322,2754
7,45710,322,2869
4,45711,322,2915
7,45712,322,2982
7,45713,322,3136
4,45714,322,3421
8,45715,322,3647
8,45716,322,4186
8,45717,322,4450
9,45718,322,5167
7,45719,322,5355
6,45720,322,5530
9,45721,322,5613
8,45722,322,5615
8,45723,322,5645
7,45724,322,5778
10,45725,322,5967
7,45726,322,6031
1,45727,322,6085
7,45728,323,1
8,45729,323,2
7,45730,323,17
5,45731,323,19
6,45732,323,22
5,45733,323,30
5,45734,323,31
7,45735,323,32
7,45736,323,43
9,45737,323,45
6,45738,323,52
6,45739,323,88
4,45740,323,92
7,45741,323,116
7,45742,323,117
4,45743,323,119
6,45744,323,124
8,45745,323,127
3,45746,323,137
6,45747,323,138
5,45748,323,167
6,45749,323,186
9,45750,323,212
5,45751,323,216
7,45752,323,221
4,45753,323,229
8,45754,323,240
5,45755,323,243
5,45756,323,258
10,45757,323,260
6,45758,323,266
7,45759,323,268
7,45760,323,284
7,45761,323,292
7,45762,323,293
8,45763,323,299
6,45764,323,301
6,45765,323,309
5,45766,323,310
5,45767,323,329
5,45768,323,355
6,45769,323,366
7,45770,323,369
6,45771,323,381
8,45772,323,382
7,45773,323,386
8,45774,323,402
7,45775,323,404
7,45776,323,411
7,45777,323,412
8,45778,323,450
10,45779,323,456
8,45780,323,472
6,45781,323,738
6,45782,323,772
8,45783,323,774
8,45784,323,827
6,45785,323,935
4,45786,323,977
5,45787,323,983
8,45788,323,993
5,45789,323,1000
7,45790,323,1551
6,45791,323,1566
6,45792,323,1786
6,45793,323,1940
6,45794,323,2234
5,45795,323,2239
5,45796,323,2242
5,45797,323,7478
4,45798,323,7499
7,45799,323,7503
3,45800,323,7521
6,45801,323,7522
3,45802,323,7538
4,45803,323,7549
5,45804,323,7552
8,45805,323,7556
7,45806,323,7574
6,45807,323,7587
3,45808,323,7589
8,45809,323,7595
8,45810,323,7660
7,45811,323,7661
9,45812,323,7683
8,45813,323,7697
10,45814,324,486
8,45815,324,611
6,45816,324,832
6,45817,324,1916
6,45818,324,2049
8,45819,324,2642
4,45820,324,2652
8,45821,324,2655
8,45822,324,2659
2,45823,324,2661
8,45824,324,2667
2,45825,324,2669
8,45826,324,2671
8,45827,324,2691
8,45828,324,2695
6,45829,324,2696
4,45830,324,2699
10,45831,324,2714
6,45832,324,2717
2,45833,324,2718
8,45834,325,6
4,45835,325,19
6,45836,325,22
8,45837,325,30
8,45838,325,51
8,45839,325,69
4,45840,325,87
10,45841,325,93
8,45842,325,147
10,45843,325,154
6,45844,325,156
10,45845,325,157
6,45846,325,180
8,45847,325,186
8,45848,325,189
10,45849,325,191
8,45850,325,214
10,45851,325,240
8,45852,325,243
4,45853,325,254
10,45854,325,260
6,45855,325,268
8,45856,325,283
6,45857,325,287
4,45858,325,292
6,45859,325,306
4,45860,325,313
4,45861,325,326
4,45862,325,375
6,45863,325,381
8,45864,325,417
8,45865,325,425
6,45866,325,432
10,45867,325,441
8,45868,325,453
6,45869,325,471
10,45870,325,476
4,45871,325,480
8,45872,325,481
2,45873,325,553
6,45874,325,555
8,45875,325,582
8,45876,325,583
10,45877,325,611
10,45878,325,632
8,45879,325,647
8,45880,325,649
10,45881,325,652
10,45882,325,687
8,45883,325,730
6,45884,325,732
8,45885,325,737
10,45886,325,771
6,45887,325,773
6,45888,325,789
8,45889,325,795
10,45890,325,820
4,45891,325,830
6,45892,325,832
10,45893,325,833
8,45894,325,839
8,45895,325,842
10,45896,325,848
10,45897,325,850
10,45898,325,859
8,45899,325,864
8,45900,325,868
10,45901,325,876
8,45902,325,881
6,45903,325,885
8,45904,325,888
8,45905,325,892
8,45906,325,898
8,45907,325,907
8,45908,325,923
8,45909,325,928
6,45910,325,929
8,45911,325,936
8,45912,325,945
8,45913,325,951
10,45914,325,965
4,45915,325,970
6,45916,325,971
6,45917,325,980
10,45918,325,984
8,45919,325,988
8,45920,325,1060
6,45921,325,1063
4,45922,325,1069
8,45923,325,1083
8,45924,325,1089
6,45925,325,1092
4,45926,325,1110
8,45927,325,1112
4,45928,325,1116
8,45929,325,1125
8,45930,325,1142
6,45931,325,1157
8,45932,325,1159
6,45933,325,1165
6,45934,325,1186
8,45935,325,1189
10,45936,325,1196
8,45937,325,1219
8,45938,325,1230
8,45939,325,1252
4,45940,325,1259
8,45941,325,1264
8,45942,325,1269
2,45943,325,1291
6,45944,325,1312
8,45945,325,1313
6,45946,325,1333
8,45947,325,1364
6,45948,325,1377
6,45949,325,1378
8,45950,325,1443
8,45951,325,1450
6,45952,325,1457
6,45953,325,1468
4,45954,325,1473
8,45955,325,1477
8,45956,325,1482
10,45957,325,1484
6,45958,325,1491
6,45959,325,1504
10,45960,325,1507
8,45961,325,1512
6,45962,325,1518
8,45963,325,1528
6,45964,325,1533
6,45965,325,1551
8,45966,325,1557
8,45967,325,1566
6,45968,325,1570
6,45969,325,1577
8,45970,325,1590
6,45971,325,1616
